App_Name,Remarks,Sentiment,Label,Score,Date_of_Remark
Roblox,Buying a one month premium is still buggy as hell. When I try to renew my premium  it won't let me get it  alongside losing money for it. Everytime I buy for a slight amount of robux on this game  (Not a pay to win or something) It still counts as a additional from premium users. But still  I haven't seen the extra 8 or 40 when I buying a 80-400 robux. Please do kind that my payment for this will be fixed  welled assure. I need my premium back for a long time period.,NEGATIVE,1,0.994592726,24-Apr-24
Roblox,I always enjoy how great they updates the game like dynamic faces  new skin tones and a new upgraded animation for free! And I always battle with my sis when I play murder mystery 2 . It's really fun but maybe you could fix some stuff like  perhaps I bought a shirt for 7 robux and then later I discover that it isn't in my inventory. I feel like I just got scammed so please return it :( . But overall  this is a fantastic game  no wonder it's the 2nd most popular game in the world! :D,POSITIVE,0,0.996781588,25-Apr-24
Roblox,This games amazing  ive been playing since 2016 and have made many accounts. The only problem there is  is that once in a while it will log you out of your account and you cant log back in no matter what  even if theres an email attatched to the acxount password and everything  it still wont let you log in. I hate this so much and have gone through way too many accounts for this to keep happening  Roblox please fix this.,NEGATIVE,1,0.990054846,28-Apr-24
Roblox,It's a good game but recently  I'm encountering a problem. When I try to play a game   kicked out due to unexpected client behavior  appears. Others said that it was because of my internet  but my internet's fine. The error can disappear after an hour or so but it always appears again and again.,NEGATIVE,1,0.988262832,29-Apr-24
Roblox,I love this game it's awesome you can play all sorts of games with anyone! There graphics on this game is absolutely perfect.I do have 1 slight problem  whenever I have to update this it doesn't work  then I have to delete it and reinstall it. But it doesn't take that long and it's easy to log back into your acc! But this is still a 10/10 game  I definitely recommend it!,POSITIVE,0,0.999800861,23-Apr-24
Roblox,It glitches for me on my computer and mobile device. Love the game  but I wish the glitching could stop every time i go on moblie  the screen will freeze  or the character stops moving. Also  on my computer  it just glitches like mobile and kicks me out. It's kicked me off a couple of times on my phone  but just way less than my computer  it's every time. I hope they can fix it,NEGATIVE,1,0.998688161,31-Mar-24
Roblox,5/5 absolutely love this game! Could use some bug fixing tho- Bug #1: Since I'm on mobile there are certain times I can't move my screen and I I try to it just zooms in or zoom out  but I found a way to fix it: Just go in the Roblox menu and then come out  and there you have it! (Might not work on some games) Bug #2: I always meet new friends so I always try to send them friend request  but it won't allow me and when I ask most times they say the don't have 200 friends  and me? 100 so yeah 5/5.,POSITIVE,0,0.927745163,16-Apr-24
Roblox,It's a pretty good platform game and has a lot to offer for free. It has really everything for all ages of people and brings a lot of ideas to the table. However  even though this is the simpler version of Roblox  there's a lot less to experience. Like how mobile players have a limited customization variation for the avatar editor  or less buttons to work with  bad screen crunch and not being able to edit and make games entirely. But if you are able to look past these issues  it's great.,POSITIVE,0,0.998860598,2-Mar-24
Roblox,This game is quite great honestly. Although there are some bugs in the game that would kick you out of the entire app. Like in Royale high  when you try to teleport somewhere  you just get kicked out. Also  in high-quality games  when you simply enter the game for like 2 seconds  it would just kick you out. Sometimes when your playing a survival game on a chromebook  you can't do certain controls because the system automatically thinks your on a mobile device. I find that extremely annoying.,NEGATIVE,1,0.763380647,8-Mar-24
Roblox,I love this game so much! i used to play alot of roblox games for entertainment and have fun  but there is a bug that keeps happening on my phone. My screen keeps on glitching  for example  the screen was completely paralyzed and i couldn't move or fix it. The only option is to leave the game  then the glitch happens again at a random time. Why i rated 3 stars? It's because my screen keeps freezing. please reconsider to fix it  it irritates me. Thank you!,NEGATIVE,1,0.998159349,8-Mar-24
Roblox,This game is one of  if not the best of my favorite games. However  theres a bug which causes a large spike in lag when you look at the sky in certain games  no matter where you are located. The sky also appears to be glitching out. The only way this is fixed is with low graphics quality or if the game has a custom skybox  most likely from the marketplace.,NEGATIVE,1,0.998521388,28-Mar-24
Roblox,It's an awesome game. I love it  except the lag  even with proper WiFi. The game still lags in some cases. You have to fix this. Also  there is a phone glitch. The game needs to be horizontal  but instead  it's sometimes vertical. You NEED to fix this! But I'll rate this game 5 stars anyway. It's absolutely awesome  and I think you should keep up the good work and spread the game to bring smiles across the world!ððððð (FIX THOSE [AND DELETE STITCH FACE] GLITCHESSSS),POSITIVE,0,0.999165773,11-Feb-24
Roblox,Great game. But something that really frustrates me with it is how forced realistic clothing items are in the marketplace. There should be some sort of feature where you can search for a specific category of items  like searching *specifically* for classic shirts  rather than having a bunch of realistic items flood the search results with no way to change it. Maybe there is a feature like this one? If there is  it needs to be more intuitive.,NEGATIVE,1,0.995187283,19-Mar-24
Roblox,This game is great  literally is my childhood  plus it's a nice place to also socialize with people. Ever since I've started playing it  i can tell that it's a really nice game for people at all ages. The only two things i can tell is that you should...fix the reporting a little: i mean  there's a lot of mean people out there in most games  but when you report them  it just doesn't work. The second one is the jump button problem: it's just that I'd like for the button change scale feature.,NEGATIVE,1,0.791176438,1-Mar-24
Roblox,The game is great  it's just  it's run like it's a project that was abandoned  there are so many minor inconveniences that make everything worse in a sense  for example  if you reconnect when you disconnect from a server  you go to a new server. This is especially annoying in Private servers. Some of these inconveniences are not only exclusive to the app on phones  but also the computer download,NEGATIVE,1,0.99928242,30-Mar-24
Roblox,Roblox is an amazing game but could use a few improvements. One example is that when playing on mobile  the jump button is insanely small so if you need press it quickly to jump to another platform  you just fall and lose your progress. This has happened to me many times on mobile. If this was fixed I would definitely rate this game a 5 because it is ad free  has multi-player and single player games and has lots of great games to chose from. Definitely recommend.,POSITIVE,0,0.969205797,24-Feb-24
Roblox,One app with a wide variety of games to choose from  has no lag or issues. If you have a kid  definitely recommend it if he/she is above the age of 9. ALSO! 1 small bug I've noticed recently that has been happening is that people's screens are freezing/can't be moved  don't worry  I found a solution! Click the Roblox icon on the top left of your screen (when in a game) and then exit out of the menu and now your screen can move! (if your camera doesn't move at all),NEGATIVE,1,0.991603315,4-Mar-24
Roblox,Edit: The glitch is happening a lot less! Still needs work for mobile players  but I'm willing to change my 2 star rating to a 4! OG Post: I experience the same glitch! Something happens in the game  and I can no longer move around. When I try to move  the camera zooms in and out. It's so frustrating because I have to leave the game and restart in order to correct it.,NEGATIVE,1,0.999336898,18-Mar-24
