App_Name,Remarks,Sentiment,Score,Date_of_Remark
Yalla Ludo - Ludo&Domino,"That's my favorite game but now u have just changed the night mode totally as it now became the "" quick night mode "" ,like u only need to take one token to home . I miss the old mode . Kindly give us choice mode , so that we could b able to play quick or standard night mode game as it was before . I want old night mode again",LABEL_1,0.439480841,3-May-22
Yalla Ludo - Ludo&Domino,"I really liked this game but in the recent games I have lost more than 50 games only because my checker gets stuck on one to win! I have lost hundreds of thousands of coins because of this. Even if the opponent has 3 checkers left and I'm waiting for a 1 to win, the opponent manages to win and inspite of me using diamonds to spin the dice. This is ridiculous. I'm at the edge of uninstalling this game because of this unfairness and I'm at top of my league. I hope you can do something about this.",LABEL_0,0.852817655,5-Jan-21
Yalla Ludo - Ludo&Domino,"LOVE THE GAME Although this game is good but there are many issues like there bad been a season in which coin type points can unlock dice and tokens, I opened some dice now the Opeed dice points are also receiving by game . I have collected 100+ poins of that token which are in excess number. It could be used to open new token or dice I need to resolve. Our point are being waste",LABEL_2,0.405252963,15-Aug-23
Yalla Ludo - Ludo&Domino,"I cant play with online ludo,  Because of didn't connected online,  Every time i try to connect with online ludo game, didn't connect  "" lost network link "" and try to reconnecting, but didn't connect.  Every time lost my coins. (Didn't move any single move of ludo).and also private room game the same issue.  Plz fix the issue immediately.",LABEL_0,0.901563823,5-May-20
Yalla Ludo - Ludo&Domino,"The game is really good and voice chat makes it more fun... But the issue is when my Bluetooth headset is already connected with the device,while playing the audio doesn't get supported with the game...I personally don't want to have voice chat with my frnds when it turns into speaker....",LABEL_0,0.429524958,17-Apr-20
Yalla Ludo - Ludo&Domino,The game is good but have few major issues 1: With some devices its not compatable to run on data they needs to be connected with wifi no matters how good there data internet is. 2: Undo of a dice vanishes the fun as it exist in real ludo. 3: There should be a translate option as most of players talks in their language and other don't understands it.,LABEL_1,0.450436801,16-Oct-20
Yalla Ludo - Ludo&Domino,There is some problem in dice rolling the opponent ger anything what he want but I don't get what I want. It happened not in one game but like more than 100 games. I lost too much coins because of your game technical problems. Plz check your dice rolling program I think there is some problem in dice rolling.,LABEL_0,0.908745527,27-Feb-20
Yalla Ludo - Ludo&Domino,"While Playing online with friends, game is not getting connected although the network connection is excellent. Because for other apps the network connection is excellent and only while Playing this game it's not getting connected often. Another problem is once it shows the loading sign and gives 30sec to recover that is completely useless and it's not rejoining the game even if the network connection is good. Do look at these issues and try to resolve.",LABEL_0,0.447681189,8-Jun-20
Yalla Ludo - Ludo&Domino,"I used to play this game years ago and recently started playing again and could not remember why I stopped, until now. Very annoying game. Your opponent will get 6s in every role, while you are playing with 1 and 2. Easily visible that the algorithm is partial towards the Knights and Barons. I have unfortunately spent some money on this stupid game. But once those diamonds are used up, I am done. Don't play this game, it's not worth your time.",LABEL_0,0.962846994,1-Sep-22
Yalla Ludo - Ludo&Domino,Absloutly fixed gaming. System picks who will win a game and who will not.. You could be way ahead in the game and there os no way in hell tye oher person can/shoukd win but it happens and it has happened so many times. They do it to kinda get you to buy thier coins. I get it its a business but not for me. Deletes app after this message.,LABEL_0,0.612828791,29-May-20
Yalla Ludo - Ludo&Domino,"It gives multiplayer access only through internet. It can't play any Local matches with friends while there is no Network connection. I got a Major issue that it Consuming so much power and network while background processing. I can't find any exit button to stop the game. While this app is closed, then why it took so much power and network for this app ?",LABEL_0,0.86253655,27-Apr-20
Yalla Ludo - Ludo&Domino,I love it I have installed it and I don't yet understand how exactly is it played in this system like it even accept 2sixes when the third is a six. In the home it does not acknowledge six but acknowledge the next number then there is another matter sometimes after covering the whole play board it starts again.I don't know how to play dominos but I love it anyway although I suppose it's controlled. After playing for sometime what ever strategy i use it will help the other party to win. Some time,LABEL_2,0.857858598,6-Dec-20
Yalla Ludo - Ludo&Domino,I experience some problems in the game while playing. The game disconnects from the server even though my internet is working fine and after it connects again the position of the coins won't be updated. Besides this it's a great game to play with friends.,LABEL_0,0.422209769,13-May-20
Yalla Ludo - Ludo&Domino,This ludo is boring as in 99% situations it gives the player the same number required to beat his opponent. I used predict what number it will gives. The programmer needs to make it random to be interesting. It is fair for both players (as they will beat each other) but makes it boring. Thanks to the developer and sorry for the rating.,LABEL_0,0.756718695,27-Apr-20
Yalla Ludo - Ludo&Domino,Unlocking new dices has been of a great interest to me these days. But its really disappointing to see that I continue to receive tokens of those items which I have already unlocked. This shouldn't be the way the frequent players has to be rewarded with. You need to ensure that new tokens rewarded are for items which are still locked which will only keep the players motivated to play more games.,LABEL_0,0.606147707,23-May-20
Yalla Ludo - Ludo&Domino,"Pretty good with one problem. In the private mode when we make a room and play with friends & use voice chat, the voice doesn't come in bluetooth headphones but comes through phones speaker. Fix this & it will be the best! Edit 2: This issue is Not yet fixed",LABEL_2,0.649523556,28-Apr-20
